REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"Region1","IND_FOOD_COA_001","IND_FOOD",2020,236.10688294
"Region1","IND_FOOD_COA_001","IND_FOOD",2021,280.62441319
"Region1","IND_FOOD_COA_001","IND_FOOD",2022,326.34541403
"Region1","IND_FOOD_COA_001","IND_FOOD",2023,373.33220135
"Region1","IND_FOOD_COA_001","IND_FOOD",2024,402.567072369354
"Region1","IND_FOOD_COA_001","IND_FOOD",2025,301.46720699
"Region1","IND_FOOD_COA_001","IND_FOOD",2026,434.804314417869
"Region1","IND_FOOD_COA_001","IND_FOOD",2027,539.625726900171
"Region1","IND_FOOD_COA_001","IND_FOOD",2028,629.66945016
"Region1","IND_FOOD_COA_001","IND_FOOD",2029,685.752471107
"Region1","IND_FOOD_COA_001","IND_FOOD",2030,743.637823
"Region1","IND_FOOD_COA_001","IND_FOOD",2031,782.143332930001
"Region1","IND_FOOD_COA_001","IND_FOOD",2032,822.64265548
"Region1","IND_FOOD_COA_001","IND_FOOD",2033,865.239029770001
"Region1","IND_FOOD_COA_001","IND_FOOD",2034,910.04104079
"Region1","IND_FOOD_COA_001","IND_FOOD",2035,957.16289631
"Region1","IND_FOOD_DSL_001","IND_FOOD",2018,86.621668
"Region1","IND_FOOD_DSL_001","IND_FOOD",2019,79.40319566
"Region1","IND_FOOD_DSL_001","IND_FOOD",2020,72.18472333
"Region1","IND_FOOD_DSL_001","IND_FOOD",2021,64.966251
"Region1","IND_FOOD_DSL_001","IND_FOOD",2022,57.74777866
"Region1","IND_FOOD_DSL_001","IND_FOOD",2023,50.52930633
"Region1","IND_FOOD_DSL_001","IND_FOOD",2024,43.3108339999999
"Region1","IND_FOOD_DSL_001","IND_FOOD",2025,36.09236167
"Region1","IND_FOOD_DSL_001","IND_FOOD",2026,28.87388933
"Region1","IND_FOOD_DSL_001","IND_FOOD",2027,21.655417
"Region1","IND_FOOD_DSL_001","IND_FOOD",2028,14.43694467
"Region1","IND_FOOD_DSL_001","IND_FOOD",2029,7.218472333
"Region1","IND_FOOD_ELC_001","IND_FOOD",2018,39.64378398
"Region1","IND_FOOD_ELC_001","IND_FOOD",2019,41.6965361
"Region1","IND_FOOD_ELC_001","IND_FOOD",2020,43.85557957
"Region1","IND_FOOD_ELC_001","IND_FOOD",2021,46.12641815
"Region1","IND_FOOD_ELC_001","IND_FOOD",2022,48.51484058
"Region1","IND_FOOD_ELC_001","IND_FOOD",2023,51.02693533
"Region1","IND_FOOD_ELC_001","IND_FOOD",2024,53.66910617
"Region1","IND_FOOD_ELC_001","IND_FOOD",2025,56.44808841
"Region1","IND_FOOD_ELC_001","IND_FOOD",2026,59.37096613
"Region1","IND_FOOD_ELC_001","IND_FOOD",2027,62.44519025
"Region1","IND_FOOD_ELC_001","IND_FOOD",2028,65.67859745
"Region1","IND_FOOD_ELC_001","IND_FOOD",2029,69.07943024
"Region1","IND_FOOD_ELC_001","IND_FOOD",2030,72.65635788
"Region1","IND_FOOD_ELC_001","IND_FOOD",2031,76.41849857
"Region1","IND_FOOD_ELC_001","IND_FOOD",2032,80.37544262
"Region1","IND_FOOD_ELC_001","IND_FOOD",2033,84.53727693
"Region1","IND_FOOD_ELC_001","IND_FOOD",2034,88.91461071
"Region1","IND_FOOD_ELC_001","IND_FOOD",2035,93.51860249
"Region1","IND_FOOD_NGS_001","IND_FOOD",2018,50.14938673
"Region1","IND_FOOD_NGS_001","IND_FOOD",2019,52.74611817
"Region1","IND_FOOD_NGS_001","IND_FOOD",2020,55.47730816
"Region1","IND_FOOD_NGS_001","IND_FOOD",2021,58.34991896
"Region1","IND_FOOD_NGS_001","IND_FOOD",2022,61.37127333
"Region1","IND_FOOD_NGS_001","IND_FOOD",2023,64.5490732
"Region1","IND_FOOD_NGS_001","IND_FOOD",2024,67.8914193
"Region1","IND_FOOD_NGS_001","IND_FOOD",2025,71.40683183
"Region1","IND_FOOD_NGS_001","IND_FOOD",2026,75.10427216
"Region1","IND_FOOD_NGS_001","IND_FOOD",2027,78.99316566
"Region1","IND_FOOD_NGS_001","IND_FOOD",2028,83.08342578
"Region1","IND_FOOD_NGS_001","IND_FOOD",2029,87.38547925
"Region1","IND_FOOD_NGS_001","IND_FOOD",2030,91.91029272
"Region1","IND_FOOD_NGS_001","IND_FOOD",2031,96.6694007
"Region1","IND_FOOD_NGS_001","IND_FOOD",2032,101.6749349
"Region1","IND_FOOD_NGS_001","IND_FOOD",2033,106.9396553
"Region1","IND_FOOD_NGS_001","IND_FOOD",2034,112.4769825
"Region1","IND_FOOD_NGS_001","IND_FOOD",2035,118.3010322
"Region1","IND_OTH_BIO","IND_OTH",2018,116.336099938
"Region1","IND_OTH_BIO","IND_OTH",2019,132.7817338
"Region1","IND_OTH_BIO","IND_OTH",2020,145.5831371
"Region1","IND_OTH_BIO","IND_OTH",2021,159.3700023
"Region1","IND_OTH_BIO","IND_OTH",2022,174.2109088
"Region1","IND_OTH_BIO","IND_OTH",2023,190.1789416
"Region1","IND_OTH_BIO","IND_OTH",2024,207.3519762
"Region1","IND_OTH_BIO","IND_OTH",2025,225.8129817
"Region1","IND_OTH_BIO","IND_OTH",2026,245.6503419
"Region1","IND_OTH_BIO","IND_OTH",2027,266.9581967
"Region1","IND_OTH_BIO","IND_OTH",2028,289.836804
"Region1","IND_OTH_BIO","IND_OTH",2029,314.3929242
"Region1","IND_OTH_BIO","IND_OTH",2030,340.7402283
"Region1","IND_OTH_BIO","IND_OTH",2031,368.9997305
"Region1","IND_OTH_BIO","IND_OTH",2032,399.3002481
"Region1","IND_OTH_BIO","IND_OTH",2033,431.7788886
"Region1","IND_OTH_BIO","IND_OTH",2034,466.581567
"Region1","IND_OTH_BIO","IND_OTH",2035,503.8635552
"Region1","IND_OTH_COA_001","IND_OTH",2018,222.826383
"Region1","IND_OTH_COA_001","IND_OTH",2019,240.464662368
"Region1","IND_OTH_COA_001","IND_OTH",2020,263.036855817999
"Region1","IND_OTH_COA_001","IND_OTH",2021,285.981791468
"Region1","IND_OTH_COA_001","IND_OTH",2022,309.303051608
"Region1","IND_OTH_COA_001","IND_OTH",2023,333.003546959
"Region1","IND_OTH_COA_001","IND_OTH",2024,357.085433908999
"Region1","IND_OTH_COA_001","IND_OTH",2025,381.550029359
"Region1","IND_OTH_COA_001","IND_OTH",2026,406.397713109
"Region1","IND_OTH_COA_001","IND_OTH",2027,431.627824359
"Region1","IND_OTH_COA_001","IND_OTH",2028,457.2385508
"Region1","IND_OTH_COA_001","IND_OTH",2029,483.226808151999
"Region1","IND_OTH_COA_001","IND_OTH",2030,509.588109700003
"Region1","IND_OTH_COA_001","IND_OTH",2031,526.506597199999
"Region1","IND_OTH_COA_001","IND_OTH",2032,543.7843782
"Region1","IND_OTH_COA_001","IND_OTH",2033,561.4118739
"Region1","IND_OTH_COA_001","IND_OTH",2034,579.377473599999
"Region1","IND_OTH_COA_001","IND_OTH",2035,597.667345
"Region1","IND_OTH_DSL_001","IND_OTH",2018,115.6451654
"Region1","IND_OTH_DSL_001","IND_OTH",2019,106.0080683
"Region1","IND_OTH_DSL_001","IND_OTH",2020,96.3709711799998
"Region1","IND_OTH_DSL_001","IND_OTH",2021,86.73387406
"Region1","IND_OTH_DSL_001","IND_OTH",2022,77.09677695
"Region1","IND_OTH_DSL_001","IND_OTH",2023,67.45967983
"Region1","IND_OTH_DSL_001","IND_OTH",2024,57.82258271
"Region1","IND_OTH_DSL_001","IND_OTH",2025,48.18548559
"Region1","IND_OTH_DSL_001","IND_OTH",2026,38.54838847
"Region1","IND_OTH_DSL_001","IND_OTH",2027,28.91129135
"Region1","IND_OTH_DSL_001","IND_OTH",2028,19.27419424
"Region1","IND_OTH_DSL_001","IND_OTH",2029,9.637097118
"Region1","IND_OTH_ELC_001","IND_OTH",2018,113.3996282
"Region1","IND_OTH_ELC_001","IND_OTH",2019,119.4245565
"Region1","IND_OTH_ELC_001","IND_OTH",2020,125.7695895
"Region1","IND_OTH_ELC_001","IND_OTH",2021,132.4517345
"Region1","IND_OTH_ELC_001","IND_OTH",2022,139.4889021
"Region1","IND_OTH_ELC_001","IND_OTH",2023,146.8999549
"Region1","IND_OTH_ELC_001","IND_OTH",2024,154.7047573
"Region1","IND_OTH_ELC_001","IND_OTH",2025,162.9242292
"Region1","IND_OTH_ELC_001","IND_OTH",2026,171.5804022
"Region1","IND_OTH_ELC_001","IND_OTH",2027,180.696478
"Region1","IND_OTH_ELC_001","IND_OTH",2028,190.2968915
"Region1","IND_OTH_ELC_001","IND_OTH",2029,200.4073754
"Region1","IND_OTH_ELC_001","IND_OTH",2030,211.0550299
"Region1","IND_OTH_ELC_001","IND_OTH",2031,222.2683948
"Region1","IND_OTH_ELC_001","IND_OTH",2032,234.0775264
"Region1","IND_OTH_ELC_001","IND_OTH",2033,246.5140778
"Region1","IND_OTH_ELC_001","IND_OTH",2034,259.6113838
"Region1","IND_OTH_ELC_001","IND_OTH",2035,273.4045504
"Region1","IND_OTH_LPG_001","IND_OTH",2018,2.072803562
"Region1","IND_OTH_LPG_001","IND_OTH",2019,1.900069932
"Region1","IND_OTH_LPG_001","IND_OTH",2020,1.727336302
"Region1","IND_OTH_LPG_001","IND_OTH",2021,1.554602672
"Region1","IND_OTH_LPG_001","IND_OTH",2022,1.381869042
"Region1","IND_OTH_LPG_001","IND_OTH",2023,1.209135411
"Region1","IND_OTH_LPG_001","IND_OTH",2024,1.036401781
"Region1","IND_OTH_LPG_001","IND_OTH",2025,0.863668151
"Region1","IND_OTH_LPG_001","IND_OTH",2026,0.690934521
"Region1","IND_OTH_LPG_001","IND_OTH",2027,0.518200891
"Region1","IND_OTH_LPG_001","IND_OTH",2028,0.34546726
"Region1","IND_OTH_LPG_001","IND_OTH",2029,0.17273363
"Region1","IND_OTH_NGS_001","IND_OTH",2018,293.3880709
"Region1","IND_OTH_NGS_001","IND_OTH",2019,308.9757947
"Region1","IND_OTH_NGS_001","IND_OTH",2020,325.391695
"Region1","IND_OTH_NGS_001","IND_OTH",2021,342.679773
"Region1","IND_OTH_NGS_001","IND_OTH",2022,360.8863675
"Region1","IND_OTH_NGS_001","IND_OTH",2023,380.0602793
"Region1","IND_OTH_NGS_001","IND_OTH",2024,400.2529021
"Region1","IND_OTH_NGS_001","IND_OTH",2025,421.51836
"Region1","IND_OTH_NGS_001","IND_OTH",2026,443.9136528
"Region1","IND_OTH_NGS_001","IND_OTH",2027,467.4988087
"Region1","IND_OTH_NGS_001","IND_OTH",2028,492.3370452
"Region1","IND_OTH_NGS_001","IND_OTH",2029,518.4949385
"Region1","IND_OTH_NGS_001","IND_OTH",2030,546.042602099997
"Region1","IND_OTH_NGS_001","IND_OTH",2031,575.0538745
"Region1","IND_OTH_NGS_001","IND_OTH",2032,605.6065173
"Region1","IND_OTH_NGS_001","IND_OTH",2033,637.7824237
"Region1","IND_OTH_NGS_001","IND_OTH",2034,671.6678376
"Region1","IND_OTH_NGS_001","IND_OTH",2035,707.3535854
"Region1","IND_TEXT_COA_001","IND_TEXT",2018,273.7882012
"Region1","IND_TEXT_COA_001","IND_TEXT",2019,295.98231664
"Region1","IND_TEXT_COA_001","IND_TEXT",2020,315.62283939
"Region1","IND_TEXT_COA_001","IND_TEXT",2021,336.13801025
"Region1","IND_TEXT_COA_001","IND_TEXT",2022,357.57311838
"Region1","IND_TEXT_COA_001","IND_TEXT",2023,379.97579814
"Region1","IND_TEXT_COA_001","IND_TEXT",2024,403.39615031
"Region1","IND_TEXT_COA_001","IND_TEXT",2025,427.8868699
"Region1","IND_TEXT_COA_001","IND_TEXT",2026,453.503380330001
"Region1","IND_TEXT_COA_001","IND_TEXT",2027,480.303975145
"Region1","IND_TEXT_COA_001","IND_TEXT",2028,508.349965966
"Region1","IND_TEXT_COA_001","IND_TEXT",2029,537.705839478
"Region1","IND_TEXT_COA_001","IND_TEXT",2030,568.43942112
"Region1","IND_TEXT_COA_001","IND_TEXT",2031,597.87317117
"Region1","IND_TEXT_COA_001","IND_TEXT",2032,628.83099862
"Region1","IND_TEXT_COA_001","IND_TEXT",2033,661.39181981
"Region1","IND_TEXT_COA_001","IND_TEXT",2034,695.63863801
"Region1","IND_TEXT_COA_001","IND_TEXT",2035,731.6587538
"Region1","IND_TEXT_DSL_001","IND_TEXT",2018,32.98653026
"Region1","IND_TEXT_DSL_001","IND_TEXT",2019,30.23765274
"Region1","IND_TEXT_DSL_001","IND_TEXT",2020,27.48877522
"Region1","IND_TEXT_DSL_001","IND_TEXT",2021,24.7398977
"Region1","IND_TEXT_DSL_001","IND_TEXT",2022,21.99102017
"Region1","IND_TEXT_DSL_001","IND_TEXT",2023,19.24214265
"Region1","IND_TEXT_DSL_001","IND_TEXT",2024,16.49326513
"Region1","IND_TEXT_DSL_001","IND_TEXT",2025,13.74438761
"Region1","IND_TEXT_DSL_001","IND_TEXT",2026,10.99551009
"Region1","IND_TEXT_DSL_001","IND_TEXT",2027,8.24663256499996
"Region1","IND_TEXT_DSL_001","IND_TEXT",2028,5.497755044
"Region1","IND_TEXT_DSL_001","IND_TEXT",2029,2.748877522
"Region1","IND_TEXT_ELC_001","IND_TEXT",2018,77.37581172
"Region1","IND_TEXT_ELC_001","IND_TEXT",2019,82.28035867
"Region1","IND_TEXT_ELC_001","IND_TEXT",2020,86.54082939
"Region1","IND_TEXT_ELC_001","IND_TEXT",2021,91.02190696
"Region1","IND_TEXT_ELC_001","IND_TEXT",2022,95.73501438
"Region1","IND_TEXT_ELC_001","IND_TEXT",2023,100.6921662
"Region1","IND_TEXT_ELC_001","IND_TEXT",2024,105.9059989
"Region1","IND_TEXT_ELC_001","IND_TEXT",2025,111.3898034
"Region1","IND_TEXT_ELC_001","IND_TEXT",2026,117.157559
"Region1","IND_TEXT_ELC_001","IND_TEXT",2027,123.2239685
"Region1","IND_TEXT_ELC_001","IND_TEXT",2028,129.6044962
"Region1","IND_TEXT_ELC_001","IND_TEXT",2029,136.3154072
"Region1","IND_TEXT_ELC_001","IND_TEXT",2030,143.3738086
"Region1","IND_TEXT_ELC_001","IND_TEXT",2031,150.7976935
"Region1","IND_TEXT_ELC_001","IND_TEXT",2032,158.6059866
"Region1","IND_TEXT_ELC_001","IND_TEXT",2033,166.8185926
"Region1","IND_TEXT_ELC_001","IND_TEXT",2034,175.4564466
"Region1","IND_TEXT_ELC_001","IND_TEXT",2035,184.5415681
"Region1","IND_TEXT_NGS_001","IND_TEXT",2018,23.09057118
"Region1","IND_TEXT_NGS_001","IND_TEXT",2019,24.55419125
"Region1","IND_TEXT_NGS_001","IND_TEXT",2020,25.8256054
"Region1","IND_TEXT_NGS_001","IND_TEXT",2021,27.16285329
"Region1","IND_TEXT_NGS_001","IND_TEXT",2022,28.56934377
"Region1","IND_TEXT_NGS_001","IND_TEXT",2023,30.04866221
"Region1","IND_TEXT_NGS_001","IND_TEXT",2024,31.60457966
"Region1","IND_TEXT_NGS_001","IND_TEXT",2025,33.24106239
"Region1","IND_TEXT_NGS_001","IND_TEXT",2026,34.96228208
"Region1","IND_TEXT_NGS_001","IND_TEXT",2027,36.77262639
"Region1","IND_TEXT_NGS_001","IND_TEXT",2028,38.67671019
"Region1","IND_TEXT_NGS_001","IND_TEXT",2029,40.6793873
"Region1","IND_TEXT_NGS_001","IND_TEXT",2030,42.78576288
"Region1","IND_TEXT_NGS_001","IND_TEXT",2031,45.00120643
"Region1","IND_TEXT_NGS_001","IND_TEXT",2032,47.33136548
"Region1","IND_TEXT_NGS_001","IND_TEXT",2033,49.78217999
"Region1","IND_TEXT_NGS_001","IND_TEXT",2034,52.35989749
"Region1","IND_TEXT_NGS_001","IND_TEXT",2035,55.071089
"Region1","MIN_BIO","BIO",2018,1957.063963968
"Region1","MIN_BIO","BIO",2019,2211.21180301034
"Region1","MIN_BIO","BIO",2020,2448.48315530595
"Region1","MIN_BIO","BIO",2021,2857.04094828967
"Region1","MIN_BIO","BIO",2022,3094.1773104316
"Region1","MIN_BIO","BIO",2023,3337.07854624041
"Region1","MIN_BIO","BIO",2024,3121.71016846098
"Region1","MIN_BIO","BIO",2025,3285.94595959266
"Region1","MIN_BIO","BIO",2026,3151.30171568369
"Region1","MIN_BIO","BIO",2027,3043.83931444767
"Region1","MIN_BIO","BIO",2028,3500
"Region1","MIN_BIO","BIO",2029,3500
"Region1","MIN_BIO","BIO",2030,3500
"Region1","MIN_BIO","BIO",2031,3437.28407139388
"Region1","MIN_BIO","BIO",2032,3445.15363134209
"Region1","MIN_BIO","BIO",2033,3500
"Region1","MIN_BIO","BIO",2034,3500
"Region1","MIN_BIO","BIO",2035,3500
"Region1","MIN_COA","COA",2018,3709.07442177025
"Region1","MIN_COA","COA",2019,3758.72301292395
"Region1","MIN_COA","COA",2020,3833.87279750142
"Region1","MIN_COA","COA",2021,3966.36212290424
"Region1","MIN_COA","COA",2022,4313.01594091564
"Region1","MIN_COA","COA",2023,4682.0136281168
"Region1","MIN_COA","COA",2024,5216.83113301901
"Region1","MIN_COA","COA",2025,4844.5561528384
"Region1","MIN_COA","COA",2026,5336.26764462633
"Region1","MIN_COA","COA",2027,5940.96079683965
"Region1","MIN_COA","COA",2028,6297.08773812593
"Region1","MIN_COA","COA",2029,6929.65245571568
"Region1","MIN_COA","COA",2030,7670.52938046948
"Region1","MIN_COA","COA",2031,8372.96363691286
"Region1","MIN_COA","COA",2032,9083.35212150166
"Region1","MIN_COA","COA",2033,9800.78718764046
"Region1","MIN_COA","COA",2034,10525.5906919293
"Region1","MIN_COA","COA",2035,11266.2203442984
"Region1","MIN_GEO","GEO",2018,313.14077280611
"Region1","MIN_GEO","GEO",2019,369.629857559176
"Region1","MIN_GEO","GEO",2020,359.987339535893
"Region1","MIN_GEO","GEO",2021,348.737735175396
"Region1","MIN_GEO","GEO",2022,339.095217152113
"Region1","MIN_GEO","GEO",2023,535.159750292198
"Region1","MIN_GEO","GEO",2024,846.934499711677
"Region1","MIN_GEO","GEO",2025,1157.10216279394
"Region1","MIN_GEO","GEO",2026,1167.1980104357
"Region1","MIN_GEO","GEO",2027,1136.21004041016
"Region1","MIN_GEO","GEO",2028,1249.90477666519
"Region1","MIN_GEO","GEO",2029,1577.46496123301
"Region1","MIN_GEO","GEO",2030,2000.59296494068
"Region1","MIN_GEO","GEO",2031,2062.61117282955
"Region1","MIN_GEO","GEO",2032,2195.14405941227
"Region1","MIN_GEO","GEO",2033,2659.29884747426
"Region1","MIN_GEO","GEO",2034,2678.47722868968
"Region1","MIN_GEO","GEO",2035,2678.47722868968
"Region1","MIN_HYD","HYD",2018,66.1289196306816
"Region1","MIN_HYD","HYD",2019,64.841622709248
"Region1","MIN_HYD","HYD",2020,63.530486955936
"Region1","MIN_HYD","HYD",2021,62.219351202624
"Region1","MIN_HYD","HYD",2022,60.78902128992
"Region1","MIN_HYD","HYD",2023,59.477885536608
"Region1","MIN_HYD","HYD",2024,82.24396998048
"Region1","MIN_HYD","HYD",2025,80.932834227168
"Region1","MIN_HYD","HYD",2026,79.621698473856
"Region1","MIN_HYD","HYD",2027,78.310562720544
"Region1","MIN_HYD","HYD",2028,76.999426967232
"Region1","MIN_HYD","HYD",2029,75.68829121392
"Region1","MIN_HYD","HYD",2030,74.377155460608
"Region1","MIN_HYD","HYD",2031,73.066019707296
"Region1","MIN_HYD","HYD",2032,105.590343568854
"Region1","MIN_HYD","HYD",2033,163.876287511542
"Region1","MIN_HYD","HYD",2034,222.16223145423
"Region1","MIN_HYD","HYD",2035,280.448175396918
"Region1","MIN_LIG","LIG",2021,59.213009626848
"Region1","MIN_LIG","LIG",2022,143.803023379488
"Region1","MIN_LIG","LIG",2023,146.409565945676
"Region1","MIN_LIG","LIG",2024,146.409565945676
"Region1","MIN_LIG","LIG",2025,146.409565945676
"Region1","MIN_LIG","LIG",2026,239.118162076724
"Region1","MIN_LIG","LIG",2027,314.27290591927
"Region1","MIN_LIG","LIG",2028,401.097648543768
"Region1","MIN_LIG","LIG",2029,401.097648543768
"Region1","MIN_LIG","LIG",2030,401.097648543768
"Region1","MIN_LIG","LIG",2031,401.097648543768
"Region1","MIN_LIG","LIG",2032,401.097648543768
"Region1","MIN_LIG","LIG",2033,401.097648543768
"Region1","MIN_LIG","LIG",2034,401.097648543768
"Region1","MIN_LIG","LIG",2035,401.097648543768
"Region1","MIN_NGS","NGS_001",2018,989.698319256729
"Region1","MIN_NGS","NGS_001",2019,1166.76159406134
"Region1","MIN_NGS","NGS_001",2020,1381.28172963981
"Region1","MIN_NGS","NGS_001",2021,1426.22809120844
"Region1","MIN_NGS","NGS_001",2022,1426.22809120844
"Region1","MIN_NGS","NGS_001",2023,1426.22809120844
"Region1","MIN_NGS","NGS_001",2024,1426.22809120844
"Region1","MIN_NGS","NGS_001",2025,1910.65244825056
"Region1","MIN_NGS","NGS_001",2026,2110.8550103895
"Region1","MIN_NGS","NGS_001",2027,2232.93000915215
"Region1","MIN_NGS","NGS_001",2028,2246.30575241811
"Region1","MIN_NGS","NGS_001",2029,2359.9779973402
"Region1","MIN_NGS","NGS_001",2030,2360.17185060612
"Region1","MIN_NGS","NGS_001",2031,2392.50190554781
"Region1","MIN_NGS","NGS_001",2032,2424.29562932293
"Region1","MIN_NGS","NGS_001",2033,2572.58672984584
"Region1","MIN_NGS","NGS_001",2034,2720.14527382278
"Region1","MIN_NGS","NGS_001",2035,2899.95129667787
"Region1","MIN_OIL","OIL",2018,85.50911049
"Region1","MIN_OIL","OIL",2019,84.0171179856015
"Region1","MIN_OIL","OIL",2020,82.2590412811086
"Region1","MIN_OIL","OIL",2021,80.2155695115135
"Region1","MIN_OIL","OIL",2022,77.8662556084181
"Region1","MIN_OIL","OIL",2023,75.18945559292
"Region1","MIN_OIL","OIL",2024,72.1622648004733
"Region1","MIN_OIL","OIL",2025,68.7604508881942
"Region1","MIN_OIL","OIL",2026,64.9583834679787
"Region1","MIN_OIL","OIL",2027,60.7289602013625
"Region1","MIN_OIL","OIL",2028,56.0435291842741
"Region1","MIN_OIL","OIL",2029,50.8718074416859
"Region1","MIN_OIL","OIL",2030,45.1817953436468
"Region1","MIN_OIL","OIL",2031,47.1103520475182
"Region1","MIN_OIL","OIL",2032,49.0418764814665
"Region1","MIN_OIL","OIL",2033,51.0525934172066
"Region1","MIN_OIL","OIL",2034,53.1457497473121
"Region1","MIN_OIL","OIL",2035,55.3247254869518
"Region1","MIN_SOL","SOL",2018,1.3831311168
"Region1","MIN_SOL","SOL",2019,3.3041465568
"Region1","MIN_SOL","SOL",2020,7.7609023776
"Region1","MIN_SOL","SOL",2021,14.38056358848
"Region1","MIN_SOL","SOL",2022,27.84140118144
"Region1","MIN_SOL","SOL",2023,46.34067106944
"Region1","MIN_SOL","SOL",2024,64.83994095744
"Region1","MIN_SOL","SOL",2025,107.43206741136
"Region1","MIN_SOL","SOL",2026,125.52775723152
"Region1","MIN_SOL","SOL",2027,203.58446511744
"Region1","MIN_SOL","SOL",2028,249.83263983744
"Region1","MIN_SOL","SOL",2029,296.08081455744
"Region1","MIN_SOL","SOL",2030,388.57716399744
"Region1","MIN_SOL","SOL",2031,481.07351343744
"Region1","MIN_SOL","SOL",2032,573.56986287744
"Region1","MIN_SOL","SOL",2033,666.06621231744
"Region1","MIN_SOL","SOL",2034,758.56256175744
"Region1","MIN_SOL","SOL",2035,851.05891119744
"Region1","MIN_WND","WND",2018,1.597453998624
"Region1","MIN_WND","WND",2019,1.76899268304
"Region1","MIN_WND","WND",2020,1.76899268304
"Region1","MIN_WND","WND",2021,1.76899268304
"Region1","MIN_WND","WND",2022,1.76899268304
"Region1","MIN_WND","WND",2023,1.76899268304
"Region1","MIN_WND","WND",2024,1.76899268304
"Region1","MIN_WND","WND",2025,28.57191212304
"Region1","MIN_WND","WND",2026,55.37483156304
"Region1","MIN_WND","WND",2027,82.17775100304
"Region1","MIN_WND","WND",2028,108.98067044304
"Region1","MIN_WND","WND",2029,135.78358988304
"Region1","MIN_WND","WND",2030,189.38942876304
"Region1","MIN_WND","WND",2031,242.99526764304
"Region1","MIN_WND","WND",2032,296.60110652304
"Region1","MIN_WND","WND",2033,350.20694540304
"Region1","MIN_WND","WND",2034,403.81278428304
"Region1","MIN_WND","WND",2035,457.41862316304
"Region1","NGS_DISTRIB","NGS_003",2018,0.828084357099992
"Region1","NGS_DISTRIB","NGS_003",2019,26.0123664894401
"Region1","NGS_DISTRIB","NGS_003",2020,49.7677020622
"Region1","NGS_DISTRIB","NGS_003",2021,73.82037307586
"Region1","NGS_DISTRIB","NGS_003",2022,98.1789688598401
"Region1","NGS_DISTRIB","NGS_003",2023,122.85231146436
"Region1","NGS_DISTRIB","NGS_003",2024,147.84951855192
"Region1","NGS_DISTRIB","NGS_003",2025,173.17988420372
"Region1","NGS_DISTRIB","NGS_003",2026,198.8531233847
"Region1","NGS_DISTRIB","NGS_003",2027,224.8790704938
"Region1","NGS_DISTRIB","NGS_003",2028,251.2679241166
"Region1","NGS_DISTRIB","NGS_003",2029,278.03018877796
"Region1","NGS_DISTRIB","NGS_003",2030,305.176731152808
"Region1","NGS_DISTRIB","NGS_003",2031,329.084977475808
"Region1","NGS_DISTRIB","NGS_003",2032,353.400001794648
"Region1","NGS_DISTRIB","NGS_003",2033,378.133611582088
"Region1","NGS_DISTRIB","NGS_003",2034,403.297870015028
"Region1","NGS_DISTRIB","NGS_003",2035,428.905339868588
"Region1","NGS_PIPELINE","NGS_002",2018,969.904352871595
"Region1","NGS_PIPELINE","NGS_002",2019,1143.42636218011
"Region1","NGS_PIPELINE","NGS_002",2020,1353.65609504701
"Region1","NGS_PIPELINE","NGS_002",2021,1397.70352938427
"Region1","NGS_PIPELINE","NGS_002",2022,1397.70352938427
"Region1","NGS_PIPELINE","NGS_002",2023,1397.70352938427
"Region1","NGS_PIPELINE","NGS_002",2024,1397.70352938427
"Region1","NGS_PIPELINE","NGS_002",2025,1872.43939928555
"Region1","NGS_PIPELINE","NGS_002",2026,2068.63791018171
"Region1","NGS_PIPELINE","NGS_002",2027,2188.2714089691
"Region1","NGS_PIPELINE","NGS_002",2028,2201.37963736975
"Region1","NGS_PIPELINE","NGS_002",2029,2312.77843739339
"Region1","NGS_PIPELINE","NGS_002",2030,2312.968413594
"Region1","NGS_PIPELINE","NGS_002",2031,2344.65186743685
"Region1","NGS_PIPELINE","NGS_002",2032,2375.80971673647
"Region1","NGS_PIPELINE","NGS_002",2033,2521.13499524892
"Region1","NGS_PIPELINE","NGS_002",2034,2665.74236834633
"Region1","NGS_PIPELINE","NGS_002",2035,2841.95227074431
"Region1","OTH_ALL_BIO_001","OTH_EN",2019,4.98584253333738
"Region1","OTH_ALL_BIO_001","OTH_EN",2020,10.3806573849468
"Region1","OTH_ALL_BIO_001","OTH_EN",2021,16.2094673809502
"Region1","OTH_ALL_BIO_001","OTH_EN",2022,22.4987914642366
"Region1","OTH_ALL_BIO_001","OTH_EN",2023,29.2765937274135
"Region1","OTH_ALL_BIO_001","OTH_EN",2024,36.5723570601939
"Region1","OTH_ALL_BIO_001","OTH_EN",2025,44.4171608223604
"Region1","OTH_ALL_BIO_001","OTH_EN",2026,52.8437622368086
"Region1","OTH_ALL_BIO_001","OTH_EN",2027,61.8866815645211
"Region1","OTH_ALL_BIO_001","OTH_EN",2028,71.5822920310107
"Region1","OTH_ALL_BIO_001","OTH_EN",2029,81.9689131818256
"Region1","OTH_ALL_BIO_001","OTH_EN",2030,93.0869096531286
"Region1","OTH_ALL_BIO_001","OTH_EN",2031,96.808128949925
"Region1","OTH_ALL_BIO_001","OTH_EN",2032,100.757235014172
"Region1","OTH_ALL_BIO_001","OTH_EN",2033,104.867435631953
"Region1","OTH_ALL_BIO_001","OTH_EN",2034,109.145302461463
"Region1","OTH_ALL_BIO_001","OTH_EN",2035,113.597674858883
