REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2020,18939.1
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2021,28435.4
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2022,38074.9
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2023,47863.5
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2024,57807.4
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2025,67912.9
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2026,78186.8
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2027,88635.9000000002
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2028,99267.4
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2029,110088.8
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2030,121107.99
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2031,126242.49
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2032,131591.19
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2033,137162.89
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2034,142966.59
"Region1","S1D1B1","TRA_CAR_NGS_001",1,"TRA_CAR",2035,149011.89
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2018,823827.456645665
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2019,863165.794979497
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2020,900006.521952195
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2021,938397.460246025
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2022,978402.655565556
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2023,1020088.73587359
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2024,1063525.00950095
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2025,1108783.57435744
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2026,1155939.42094209
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2027,1205070.54705471
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2028,1256258.07380738
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2029,1309586.36363636
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2030,1365143.14831483
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2031,1423019.6579658
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2032,1483310.75207521
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2033,1546115.06150615
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2034,1611535.12951295
"Region1","S1D1B1","TRA_MCY",1,"TRA_LAND_PSNG",2035,1679677.56375638
"Region1","S1D1B1","TRA_MCY_001",1,"TRA_MCY",2018,823082.308230823
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2018,745.148414841464
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2019,861948.794979498
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2020,896405.221952195
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2021,929965.760246025
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2022,960180.855565556
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2023,986980.13587359
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2024,1007771.30950095
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2025,1018570.10435744
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2026,1013268.12094209
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2027,982512.507054705
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2028,932280.243807381
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2029,832756.563636364
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2030,720434.548314832
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2031,603283.257965797
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2032,482809.652075207
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2033,358849.96150615
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2034,233142.629512951
"Region1","S1D1B1","TRA_MCY_BIOGSL_001",1,"TRA_MCY",2035,105615.663756375
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2019,1217
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2020,3601.3
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2021,8431.7
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2022,18221.8
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2023,33108.6
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2024,55753.7
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2025,90213.47
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2026,142671.3
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2027,222558.04
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2028,323977.83
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2029,476829.8
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2030,644708.6
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2031,819736.4
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2032,1000501.1
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2033,1187265.1
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2034,1378392.5
"Region1","S1D1B1","TRA_MCY_EL_001",1,"TRA_MCY",2035,1574061.9
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2018,1634.56704875017
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2019,1634.56704875017
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2023,1766.71784373934
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2024,1766.71784373934
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2028,2786.67309881914
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2029,2786.67309881914
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2030,2786.67309881914
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2032,2654.52230382998
"Region1","S1D1B1","TRA_PLANE_FREIGHT_001",1,"TRA_AIR_FREIGHT",2035,3217.911975435
"Region1","S1D1B1","TRA_PLANE_FREIGHT_BIO_001",1,"TRA_AIR_FREIGHT",2022,492.551503150253
"Region1","S1D1B1","TRA_PLANE_FREIGHT_BIO_001",1,"TRA_AIR_FREIGHT",2023,630.352205220305
"Region1","S1D1B1","TRA_PLANE_FREIGHT_BIO_001",1,"TRA_AIR_FREIGHT",2024,245.233959372386
"Region1","S1D1B1","TRA_PLANE_FREIGHT_BIO_001",1,"TRA_AIR_FREIGHT",2025,60.8960869447999
"Region1","S1D1B1","TRA_PLANE_FREIGHT_BIO_001",1,"TRA_AIR_FREIGHT",2029,1871.25616473369
"Region1","S1D1B1","TRA_PLANE_FREIGHT_BIO_001",1,"TRA_AIR_FREIGHT",2032,8925.25144350658
"Region1","S1D1B1","TRA_PLANE_FREIGHT_BIO_001",1,"TRA_AIR_FREIGHT",2034,8092.26493549386
"Region1","S1D1B1","TRA_PLANE_FREIGHT_BIO_001",1,"TRA_AIR_FREIGHT",2035,340.476038211954
"Region1","S1D1B1","TRA_PLANE_PSNG_001",1,"TRA_AIR_PSNG",2019,195115.084908491
"Region1","S1D1B1","TRA_PLANE_PSNG_001",1,"TRA_AIR_PSNG",2020,175044.031375219
"Region1","S1D1B1","TRA_PLANE_PSNG_001",1,"TRA_AIR_PSNG",2024,339401.176490745
"Region1","S1D1B1","TRA_PLANE_PSNG_001",1,"TRA_AIR_PSNG",2025,339401.176490745
"Region1","S1D1B1","TRA_PLANE_PSNG_001",1,"TRA_AIR_PSNG",2027,517114.734135107
"Region1","S1D1B1","TRA_PLANE_PSNG_001",1,"TRA_AIR_PSNG",2029,128903.752522431
"Region1","S1D1B1","TRA_PLANE_PSNG_001",1,"TRA_AIR_PSNG",2031,275404.33727426
"Region1","S1D1B1","TRA_PLANE_PSNG_001",1,"TRA_AIR_PSNG",2033,210597.913000549
"Region1","S1D1B1","TRA_PLANE_PSNG_BIO_001",1,"TRA_AIR_PSNG",2024,22690.5828931771
"Region1","S1D1B1","TRA_PLANE_PSNG_BIO_001",1,"TRA_AIR_PSNG",2025,37081.9565414059
"Region1","S1D1B1","TRA_PLANE_PSNG_BIO_001",1,"TRA_AIR_PSNG",2027,74543.5042755116
"Region1","S1D1B1","TRA_PLANE_PSNG_BIO_001",1,"TRA_AIR_PSNG",2029,112066.349655005
"Region1","S1D1B1","TRA_PLANE_PSNG_BIO_001",1,"TRA_AIR_PSNG",2030,145736.93877377
"Region1","S1D1B1","TRA_PLANE_PSNG_BIO_001",1,"TRA_AIR_PSNG",2033,416404.448510941
"Region1","S1D1B1","TRA_PLANE_PSNG_BIO_001",1,"TRA_AIR_PSNG",2035,370560.311488979
"Region1","S1D1B1","TRA_RLW_FREIGHT_BIODSL_001",1,"TRA_TRAIN_FREIGHT",2030,10568.1496969697
"Region1","S1D1B1","TRA_RLW_FREIGHT_BIODSL_001",1,"TRA_TRAIN_FREIGHT",2031,21730.1796899692
"Region1","S1D1B1","TRA_RLW_FREIGHT_BIODSL_001",1,"TRA_TRAIN_FREIGHT",2034,97070.21010101
"Region1","S1D1B1","TRA_RLW_FREIGHT_BIODSL_001",1,"TRA_TRAIN_FREIGHT",2035,105761.585158516
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2018,9066.55561556155
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2019,9350.32546054606
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2020,13203.6319731973
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2021,17288.9845984599
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2022,21617.1340134012
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2023,26199.2765176518
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2024,31047.0716071607
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2025,36172.6596659667
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2026,51689.8967060288
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2027,54876.5236078887
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2028,53345.1984198421
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2029,59713.6519651966
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2030,55860.3454525453
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2031,51774.9928272827
"Region1","S1D1B1","TRA_RLW_FREIGHT_DSL_001",1,"TRA_TRAIN_FREIGHT",2033,88808.9688968898
"Region1","S1D1B1","TRA_RLW_PSNG_DSL_001",1,"TRA_TRAIN_PSNG",2018,7414.32798779878
"Region1","S1D1B1","TRA_RLW_PSNG_DSL_001",1,"TRA_TRAIN_PSNG",2019,7414.32798779878
"Region1","S1D1B1","TRA_RLW_PSNG_DSL_001",1,"TRA_TRAIN_PSNG",2020,7414.32798779878
"Region1","S1D1B1","TRA_RLW_PSNG_DSL_001",1,"TRA_TRAIN_PSNG",2021,7414.32798779878
"Region1","S1D1B1","TRA_RLW_PSNG_DSL_001",1,"TRA_TRAIN_PSNG",2022,9094.34669700835
"Region1","S1D1B1","TRA_RLW_PSNG_DSL_001",1,"TRA_TRAIN_PSNG",2024,5040.0561276287
"Region1","S1D1B1","TRA_RLW_PSNG_DSL_001",1,"TRA_TRAIN_PSNG",2033,236.549425673596
"Region1","S1D1B1","TRA_RLW_PSNG_DSL_001",1,"TRA_TRAIN_PSNG",2034,11121.491980198
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2018,20046.1578607866
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2019,21357.4155865591
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2020,25889.9560406047
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2021,35715.4066647341
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2022,39904.9911109769
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2023,53449.4519396754
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2024,52997.1987029979
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2025,65730.151350348
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2026,74011.3040185612
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2028,93570.3309547575
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2029,103857.610073086
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2030,114633.578657771
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2031,126753.410769142
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2032,139731.399957078
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2033,153622.480212297
"Region1","S1D1B1","TRA_RLW_PSNG_ELC_001",1,"TRA_TRAIN_PSNG",2035,184380.284689096
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2018,1132883.9997238
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2020,1380639.39828983
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2021,1380639.39828983
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2022,1952980.20994893
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2023,2068610.06241725
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2024,469565.097897027
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2026,2133741.06550648
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2027,2921499.55220713
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2030,1555319.44066342
"Region1","S1D1B1","TRA_SHIP_FREIGHT_001",1,"TRA_SHIP_FREIGHT",2031,2239647.19099384
"Region1","S1D1B1","TRA_SHIP_FREIGHT_BIO_001",1,"TRA_SHIP_FREIGHT",2030,325616.350950864
"Region1","S1D1B1","TRA_SHIP_FREIGHT_BIO_001",1,"TRA_SHIP_FREIGHT",2031,886855.294257808
"Region1","S1D1B1","TRA_SHIP_FREIGHT_BIO_001",1,"TRA_SHIP_FREIGHT",2032,1341226.08354199
"Region1","S1D1B1","TRA_SHIP_FREIGHT_BIO_001",1,"TRA_SHIP_FREIGHT",2033,1001743.38237291
"Region1","S1D1B1","TRA_SHIP_FREIGHT_BIO_001",1,"TRA_SHIP_FREIGHT",2034,2020422.72582039
"Region1","S1D1B1","TRA_SHIP_FREIGHT_BIO_001",1,"TRA_SHIP_FREIGHT",2035,2084087.29779582
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2018,32056.4572957296
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2019,34360.3144914492
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2020,45775.0951149782
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2021,45792.0032946636
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2023,49083.0168793503
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2024,60422.0807209447
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2025,64764.539527657
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2026,69419.085382225
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2027,89801.0121962197
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2028,74435.632099768
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2029,72131.7749040484
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2030,60716.9942805193
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2032,57409.0725161472
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2033,57409.0725161472
"Region1","S1D1B1","TRA_SHIP_PSNG_001",1,"TRA_SHIP_PSNG",2034,46070.0086745529
"Region1","S1D1B1","TRA_SHIP_PSNG_BIO_001",1,"TRA_SHIP_PSNG",2029,7653.452288527
"Region1","S1D1B1","TRA_SHIP_PSNG_BIO_001",1,"TRA_SHIP_PSNG",2030,24802.2966591559
"Region1","S1D1B1","TRA_SHIP_PSNG_BIO_001",1,"TRA_SHIP_PSNG",2032,40844.2628318806
"Region1","S1D1B1","TRA_SHIP_PSNG_BIO_001",1,"TRA_SHIP_PSNG",2033,47905.6062425535
"Region1","S1D1B1","TRA_SHIP_PSNG_BIO_001",1,"TRA_SHIP_PSNG",2034,63952.689357692
"Region1","S1D1B1","TRA_SHIP_PSNG_BIO_001",1,"TRA_SHIP_PSNG",2035,110968.123791175
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2018,9066.55561556156
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2019,9350.32546054606
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2020,13203.6319731973
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2021,17288.9845984599
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2022,21617.1340134012
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2023,26199.2765176518
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2024,31047.0716071607
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2025,36172.6596659667
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2026,51689.8967060288
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2027,54876.5236078887
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2028,53345.1984198421
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2029,59713.6519651966
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2030,66428.495149515
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2031,73505.1725172518
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2033,88808.9688968898
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2034,97070.2101010101
"Region1","S1D1B1","TRA_TRAIN_FREIGHT",1,"TRA_LAND_FREIGHT",2035,105761.585158516
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2018,27460.4858485854
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2019,28771.7435743579
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2020,33304.2840284035
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2021,43129.7346525328
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2022,48999.3378079852
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2023,53449.4519396753
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2024,58037.2548306265
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2025,65730.151350348
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2026,74011.3040185612
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2028,93570.3309547575
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2029,103857.610073086
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2030,114633.578657784
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2031,126753.410769142
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2032,139731.399957078
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2033,153859.029637971
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2034,11121.491980198
"Region1","S1D1B1","TRA_TRAIN_PSNG",1,"TRA_LAND_PSNG",2035,184380.284689096
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2018,691881.225522552
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2019,713536.089408941
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2020,732308.063606361
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2021,751556.129612961
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2022,771291.700570057
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2023,791526.437443745
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2024,812272.253425342
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2025,833541.318931893
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2026,855346.065106511
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2027,877699.189018902
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2028,900613.657365736
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2029,924102.711771177
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2030,948179.872687268
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2031,972858.943894388
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2032,998154.01740174
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2033,1024079.47694769
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2034,1050650.0050005
"Region1","S1D1B1","TRA_TRUCK",1,"TRA_LAND_FREIGHT",2035,1077880.58405841
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2018,691881.225522553
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2019,670259.937193719
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2020,648638.648864887
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2021,627017.360636063
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2022,605396.072307231
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2023,583774.783978398
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2024,562153.495749575
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2025,540532.207420742
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2026,518910.919091909
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2027,497289.630763076
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2028,475668.342534254
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2029,454047.05420542
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2030,432425.765876588
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2031,410804.477647764
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2032,389183.189318932
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2033,367561.900990099
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2034,345940.612761276
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,"TRA_TRUCK",2035,324319.324432443
"Region1","S1D1B1","TRA_TRUCK_NGS_001",1,"TRA_TRUCK",2019,43276.1522152217
"Region1","S1D1B1","TRA_TRUCK_NGS_001",1,"TRA_TRUCK",2020,83669.4147414741
"Region1","S1D1B1","TRA_TRUCK_NGS_001",1,"TRA_TRUCK",2021,124538.768976898
"Region1","S1D1B1","TRA_TRUCK_NGS_001",1,"TRA_TRUCK",2022,165895.628262826
"Region1","S1D1B1","TRA_TRUCK_NGS_001",1,"TRA_TRUCK",2023,207751.653465347
