REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2027,913042.780478047
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2028,941619.675467547
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2029,971090.985298529
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2030,1001484.70347035
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2031,1032829.7009701
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2032,1065155.74957496
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2033,1098493.55735574
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2034,1132874.78794879
"Region1","S1D1B1","TRA_TRUCK_DSL_001",1,2035,1168332.10213021
"Region1","S1D1B2","BIO_RESPRD",1,2018,298.866133366079
"Region1","S1D1B2","BIO_RESPRD",1,2019,313.137200818224
"Region1","S1D1B2","BIO_RESPRD",1,2020,328.089721478428
"Region1","S1D1B2","BIO_RESPRD",1,2021,343.75623901785
"Region1","S1D1B2","BIO_RESPRD",1,2022,360.170836726186
"Region1","S1D1B2","BIO_RESPRD",1,2023,377.369246506667
"Region1","S1D1B2","BIO_RESPRD",1,2024,395.388898907137
"Region1","S1D1B2","BIO_RESPRD",1,2025,414.268989433651
"Region1","S1D1B2","BIO_RESPRD",1,2026,434.050623913813
"Region1","S1D1B2","BIO_RESPRD",1,2027,454.776846328599
"Region1","S1D1B2","BIO_RESPRD",1,2028,476.492758397594
"Region1","S1D1B2","BIO_RESPRD",1,2029,499.245621497066
"Region1","S1D1B2","BIO_RESPRD",1,2030,523.084949902448
"Region1","S1D1B2","BIO_RESPRD",1,2031,548.062622895853
"Region1","S1D1B2","BIO_RESPRD",1,2032,574.23299707727
"Region1","S1D1B2","BIO_RESPRD",1,2033,601.653025171689
"Region1","S1D1B2","BIO_RESPRD",1,2034,630.382378859556
"Region1","S1D1B2","BIO_RESPRD",1,2035,660.483580745645
"Region1","S1D1B2","BIODSL_PROD_001",1,2018,155.416606014601
"Region1","S1D1B2","BIODSL_PROD_001",1,2019,162.837857939794
"Region1","S1D1B2","BIODSL_PROD_001",1,2020,170.613479707971
"Region1","S1D1B2","BIODSL_PROD_001",1,2021,178.76039470507
"Region1","S1D1B2","BIODSL_PROD_001",1,2022,187.296326950695
"Region1","S1D1B2","BIODSL_PROD_001",1,2023,196.239857777778
"Region1","S1D1B2","BIODSL_PROD_001",1,2024,205.610451849785
"Region1","S1D1B2","BIODSL_PROD_001",1,2025,215.428491645165
"Region1","S1D1B2","BIODSL_PROD_001",1,2026,225.715353049305
"Region1","S1D1B2","BIODSL_PROD_001",1,2027,236.493419827665
"Region1","S1D1B2","BIODSL_PROD_001",1,2028,247.786145812581
"Region1","S1D1B2","BIODSL_PROD_001",1,2029,259.61810790279
"Region1","S1D1B2","BIODSL_PROD_001",1,2030,272.015054551455
"Region1","S1D1B2","BIODSL_PROD_001",1,2031,285.003964064406
"Region1","S1D1B2","BIODSL_PROD_001",1,2032,298.6131030043
"Region1","S1D1B2","BIODSL_PROD_001",1,2033,312.872087972797
"Region1","S1D1B2","BIODSL_PROD_001",1,2034,327.811949484949
"Region1","S1D1B2","BIODSL_PROD_001",1,2035,343.465200595759
"Region1","S1D1B2","COM_CWH_BIO_001",1,2018,25.355310180018
"Region1","S1D1B2","COM_CWH_BIO_001",1,2019,27.4396282108211
"Region1","S1D1B2","COM_CWH_BIO_001",1,2020,29.6952864276428
"Region1","S1D1B2","COM_CWH_BIO_001",1,2021,32.1363695829583
"Region1","S1D1B2","COM_CWH_BIO_001",1,2022,34.7781205680569
"Region1","S1D1B2","COM_CWH_BIO_001",1,2023,37.6370351675168
"Region1","S1D1B2","COM_CWH_BIO_001",1,2025,54.7853594456183
"Region1","S1D1B2","COM_CWH_BIO_001",1,2026,59.2889569956495
"Region1","S1D1B2","COM_CWH_BIO_001",1,2027,64.1627701926662
"Region1","S1D1B2","COM_CWH_BIO_001",1,2028,64.8053982610209
"Region1","S1D1B2","COM_CWH_BIO_001",1,2030,81.3225505954008
"Region1","S1D1B2","COM_CWH_BIO_001",1,2031,106.213819354936
"Region1","S1D1B2","COM_CWH_BIO_001",1,2033,82.9293684498451
"Region1","S1D1B2","COM_CWH_BIO_001",1,2035,120.713952131759
"Region1","S1D1B2","COM_CWH_DSL_001",1,2018,56.2092930018645
"Region1","S1D1B2","COM_CWH_DSL_001",1,2019,56.2092930018645
"Region1","S1D1B2","COM_CWH_DSL_001",1,2020,60.8299442137974
"Region1","S1D1B2","COM_CWH_DSL_001",1,2022,100.171332646113
"Region1","S1D1B2","COM_CWH_DSL_001",1,2023,113.510669942883
"Region1","S1D1B2","COM_CWH_DSL_001",1,2024,51.5688509151398
"Region1","S1D1B2","COM_CWH_DSL_001",1,2025,113.510669942883
"Region1","S1D1B2","COM_CWH_DSL_001",1,2028,217.697769293756
"Region1","S1D1B2","COM_CWH_DSL_001",1,2033,350.6530915699
"Region1","S1D1B2","COM_CWH_KER_001",1,2018,4.87402635199475
"Region1","S1D1B2","COM_CWH_KER_001",1,2020,8.22112426305015
"Region1","S1D1B2","COM_CWH_KER_001",1,2021,8.22112426305015
"Region1","S1D1B2","COM_CWH_KER_001",1,2022,8.64188279711375
"Region1","S1D1B2","COM_CWH_KER_001",1,2023,9.35228358658744
"Region1","S1D1B2","COM_CWH_KER_001",1,2027,7.73451182522893
"Region1","S1D1B2","COM_CWH_KER_001",1,2028,10.739419978657
"Region1","S1D1B2","COM_CWH_KER_001",1,2029,11.6222475537679
"Region1","S1D1B2","COM_CWH_KER_001",1,2031,16.8337743547433
"Region1","S1D1B2","COM_CWH_KER_001",1,2032,21.688078989606
"Region1","S1D1B2","COM_CWH_KER_001",1,2033,21.688078989606
"Region1","S1D1B2","COM_CWH_LPG_001",1,2018,17.9851572319816
"Region1","S1D1B2","COM_CWH_LPG_001",1,2019,17.9851572319816
"Region1","S1D1B2","COM_CWH_LPG_001",1,2020,3.17014458149105
"Region1","S1D1B2","COM_CWH_LPG_001",1,2021,25.2959819775004
"Region1","S1D1B2","COM_CWH_LPG_001",1,2023,20.9361252247684
"Region1","S1D1B2","COM_CWH_LPG_001",1,2024,63.8064156635243
"Region1","S1D1B2","COM_CWH_LPG_001",1,2025,25.0114876111216
"Region1","S1D1B2","COM_CWH_LPG_001",1,2028,66.9192681968197
"Region1","S1D1B2","COM_CWH_LPG_001",1,2030,68.3327441624366
"Region1","S1D1B2","COM_CWH_LPG_001",1,2033,107.499626432643
"Region1","S1D1B2","COM_CWH_NGS_001",1,2018,12.1731720672067
"Region1","S1D1B2","COM_CWH_NGS_001",1,2019,13.1738603660366
"Region1","S1D1B2","COM_CWH_NGS_001",1,2020,14.2568096609661
"Region1","S1D1B2","COM_CWH_NGS_001",1,2021,15.4287821382138
"Region1","S1D1B2","COM_CWH_NGS_001",1,2022,16.697095919592
"Region1","S1D1B2","COM_CWH_NGS_001",1,2023,18.0696706770677
"Region1","S1D1B2","COM_CWH_NGS_001",1,2024,19.5550771077108
"Region1","S1D1B2","COM_CWH_NGS_001",1,2025,21.1625904890489
"Region1","S1D1B2","COM_CWH_NGS_001",1,2026,22.9022485448545
"Region1","S1D1B2","COM_CWH_NGS_001",1,2027,30.8047677439403
"Region1","S1D1B2","COM_CWH_NGS_001",1,2028,26.8223431443144
"Region1","S1D1B2","COM_CWH_NGS_001",1,2029,29.0272577657766
"Region1","S1D1B2","COM_CWH_NGS_001",1,2030,36.4388453944316
"Region1","S1D1B2","COM_CWH_NGS_001",1,2031,33.9957479147915
"Region1","S1D1B2","COM_CWH_NGS_001",1,2032,55.1855219621962
"Region1","S1D1B2","COM_CWH_NGS_001",1,2034,43.0876180418042
"Region1","S1D1B2","COM_EL_APP_001",1,2018,357.56345177665
"Region1","S1D1B2","COM_EL_APP_001",1,2019,387.454677302393
"Region1","S1D1B2","COM_EL_APP_001",1,2020,419.854967367658
"Region1","S1D1B2","COM_EL_APP_001",1,2021,454.967367657723
"Region1","S1D1B2","COM_EL_APP_001",1,2022,493.009427121102
"Region1","S1D1B2","COM_EL_APP_001",1,2023,534.242204496012
"Region1","S1D1B2","COM_EL_APP_001",1,2024,578.912255257433
"Region1","S1D1B2","COM_EL_APP_001",1,2025,627.33865119652
"Region1","S1D1B2","COM_EL_APP_001",1,2026,679.796954314721
"Region1","S1D1B2","COM_EL_APP_001",1,2027,736.635242929659
"Region1","S1D1B2","COM_EL_APP_001",1,2028,798.245105148658
"Region1","S1D1B2","COM_EL_APP_001",1,2029,864.989122552574
"Region1","S1D1B2","COM_EL_APP_001",1,2030,937.331399564902
"Region1","S1D1B2","COM_EL_APP_001",1,2031,1015.70703408267
"Region1","S1D1B2","COM_EL_APP_001",1,2032,1100.65264684554
"Region1","S1D1B2","COM_EL_APP_001",1,2033,1192.69035532995
"Region1","S1D1B2","COM_EL_APP_001",1,2034,1292.42929659173
"Region1","S1D1B2","COM_EL_APP_001",1,2035,1400.5076142132
"Region1","S1D1B2","IMP_DSL",1,2018,1508.20878405508
"Region1","S1D1B2","IMP_DSL",1,2019,1563.89047430322
"Region1","S1D1B2","IMP_DSL",1,2020,1615.80793615728
"Region1","S1D1B2","IMP_DSL",1,2021,1673.37389669909
"Region1","S1D1B2","IMP_DSL",1,2022,1727.88434510059
"Region1","S1D1B2","IMP_DSL",1,2023,1787.8511059093
"Region1","S1D1B2","IMP_DSL",1,2024,1870.67894392949
"Region1","S1D1B2","IMP_DSL",1,2025,1959.36703855167
"Region1","S1D1B2","IMP_DSL",1,2026,2052.46937525137
"Region1","S1D1B2","IMP_DSL",1,2027,1783.40941394469
"Region1","S1D1B2","IMP_DSL",1,2028,2252.85215605585
"Region1","S1D1B2","IMP_DSL",1,2029,2360.63276069079
"Region1","S1D1B2","IMP_DSL",1,2030,2473.82945206736
"Region1","S1D1B2","IMP_DSL",1,2031,2592.72829103411
"Region1","S1D1B2","IMP_DSL",1,2032,2717.63127223843
"Region1","S1D1B2","IMP_DSL",1,2033,2912.82353938454
"Region1","S1D1B2","IMP_DSL",1,2034,2103.80404840433
"Region1","S1D1B2","IMP_DSL",1,2035,3366.9344763373
"Region1","S1D1B2","IMP_GSL",1,2018,721.556766080468
"Region1","S1D1B2","IMP_GSL",1,2019,756.01160729969
"Region1","S1D1B2","IMP_GSL",1,2020,792.111691429783
"Region1","S1D1B2","IMP_GSL",1,2021,829.935579812142
"Region1","S1D1B2","IMP_GSL",1,2022,869.565585344055
"Region1","S1D1B2","IMP_GSL",1,2023,911.087951651325
"Region1","S1D1B2","IMP_GSL",1,2024,954.593039559037
"Region1","S1D1B2","IMP_GSL",1,2025,1000.17552608669
"Region1","S1D1B2","IMP_GSL",1,2026,1113.17729290691
"Region1","S1D1B2","IMP_GSL",1,2027,1166.33228900966
"Region1","S1D1B2","IMP_GSL",1,2028,1150.40325891301
"Region1","S1D1B2","IMP_GSL",1,2029,1205.33582094237
"Region1","S1D1B2","IMP_GSL",1,2030,1262.89145091869
"Region1","S1D1B2","IMP_GSL",1,2031,1323.19540293237
"Region1","S1D1B2","IMP_GSL",1,2032,1386.37891058026
"Region1","S1D1B2","IMP_GSL",1,2033,1452.57947486645
"Region1","S1D1B2","IMP_GSL",1,2034,1616.69471568548
"Region1","S1D1B2","IMP_GSL",1,2035,1693.89302104266
"Region1","S1D1B2","IMP_KER",1,2018,164.605896565169
"Region1","S1D1B2","IMP_KER",1,2019,11.4420142549374
"Region1","S1D1B2","IMP_KER",1,2020,236.150080270139
"Region1","S1D1B2","IMP_KER",1,2021,8.22113993901844
"Region1","S1D1B2","IMP_KER",1,2022,236.570838804205
"Region1","S1D1B2","IMP_KER",1,2023,9.35228358658744
"Region1","S1D1B2","IMP_KER",1,2024,293.835681903646
"Region1","S1D1B2","IMP_KER",1,2026,210.845876481508
"Region1","S1D1B2","IMP_KER",1,2027,7.73451182522893
"Region1","S1D1B2","IMP_KER",1,2028,241.488077147822
"Region1","S1D1B2","IMP_KER",1,2029,162.889556377709
"Region1","S1D1B2","IMP_KER",1,2030,338.275288104307
"Region1","S1D1B2","IMP_KER",1,2031,207.457077985842
"Region1","S1D1B2","IMP_KER",1,2032,21.688078989606
"Region1","S1D1B2","IMP_KER",1,2033,59.129748665209
"Region1","S1D1B2","IMP_KER",1,2034,501.804117845617
"Region1","S1D1B2","IMP_KER",1,2035,7.37804358701748e-06
"Region1","S1D1B2","IMP_LPG",1,2018,327.732391587159
"Region1","S1D1B2","IMP_LPG",1,2019,339.434044482448
"Region1","S1D1B2","IMP_LPG",1,2020,351.57876759876
"Region1","S1D1B2","IMP_LPG",1,2021,31.875791307236
"Region1","S1D1B2","IMP_LPG",1,2023,390.863442726272
"Region1","S1D1B2","IMP_LPG",1,2024,404.97743919892
"Region1","S1D1B2","IMP_LPG",1,2025,629.457182439244
"Region1","S1D1B2","IMP_LPG",1,2026,504.438538437355
"Region1","S1D1B2","IMP_LPG",1,2027,450.696872691269
"Region1","S1D1B2","IMP_LPG",1,2028,535.288582903344
"Region1","S1D1B2","IMP_LPG",1,2029,542.33564934175
"Region1","S1D1B2","IMP_LPG",1,2030,502.028208591859
"Region1","S1D1B2","IMP_LPG",1,2031,731.131408138539
"Region1","S1D1B2","IMP_LPG",1,2032,539.756693694369
"Region1","S1D1B2","IMP_LPG",1,2033,559.771983308331
"Region1","S1D1B2","IMP_LPG",1,2034,721.621876438782
"Region1","S1D1B2","IMP_LPG",1,2035,602.288053473347
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2018,58.1738673557355
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2019,61.2646479517951
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2020,64.519642012201
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2021,67.9475739738974
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2022,71.5576322117214
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2023,113.039239806481
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2024,98.6394165139839
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2025,83.5799255875589
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2026,109.399290839652
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2027,115.211681093847
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2028,97.6220673137312
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2029,127.779306461157
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2030,134.568227452455
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2031,114.023408224322
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2032,120.081477943294
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2033,126.461413224322
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2034,165.527653120572
"Region1","S1D1B2","IND_BIO_AUTOPRD",1,2035,174.322146310752
"Region1","S1D1B2","IND_CHEM_BIO_001",1,2019,158.210335913591
"Region1","S1D1B2","IND_CHEM_BIO_001",1,2026,27.6938554024656
"Region1","S1D1B2","IND_CHEM_COA_001",1,2018,237.781656447424
"Region1","S1D1B2","IND_CHEM_COA_001",1,2019,253.001569656966
"Region1","S1D1B2","IND_CHEM_COA_001",1,2020,253.001569656966
"Region1","S1D1B2","IND_CHEM_COA_001",1,2021,266.435129472948
"Region1","S1D1B2","IND_CHEM_COA_001",1,2022,325.468572470998
"Region1","S1D1B2","IND_CHEM_COA_001",1,2023,342.749894222738
"Region1","S1D1B2","IND_CHEM_COA_001",1,2024,386.746878694841
"Region1","S1D1B2","IND_CHEM_COA_001",1,2025,491.5365609961
"Region1","S1D1B2","IND_CHEM_COA_001",1,2026,566.50116448859
"Region1","S1D1B2","IND_CHEM_COA_001",1,2027,566.50116448859
"Region1","S1D1B2","IND_CHEM_COA_001",1,2028,474.630833498294
"Region1","S1D1B2","IND_CHEM_COA_001",1,2029,855.241834231749
"Region1","S1D1B2","IND_CHEM_COA_001",1,2030,888.736185552931
"Region1","S1D1B2","IND_CHEM_COA_001",1,2034,326.918518703981
"Region1","S1D1B2","IND_CHEM_COA_001",1,2035,1430.77092820498
"Region1","S1D1B2","IND_CHEM_DSL_001",1,2018,55.6420110411041
"Region1","S1D1B2","IND_CHEM_DSL_001",1,2020,92.561549879988
"Region1","S1D1B2","IND_CHEM_DSL_001",1,2023,92.561549879988
"Region1","S1D1B2","IND_CHEM_DSL_001",1,2024,94.3285069732754
"Region1","S1D1B2","IND_CHEM_DSL_001",1,2025,101.680493129834
"Region1","S1D1B2","IND_CHEM_DSL_001",1,2026,126.252573792379
"Region1","S1D1B2","IND_CHEM_DSL_001",1,2029,194.548450014488
"Region1","S1D1B2","IND_CHEM_DSL_001",1,2030,219.671314940577
"Region1","S1D1B2","IND_CHEM_ELC_001",1,2020,100.265696177654
"Region1","S1D1B2","IND_CHEM_ELC_001",1,2021,96.675195061989
"Region1","S1D1B2","IND_CHEM_ELC_001",1,2023,25.2122138768395
"Region1","S1D1B2","IND_CHEM_ELC_001",1,2024,48.1136140487575
"Region1","S1D1B2","IND_CHEM_ELC_001",1,2025,77.0120114381701
"Region1","S1D1B2","IND_CHEM_ELC_001",1,2026,129.408909178506
"Region1","S1D1B2","IND_CHEM_ELC_001",1,2028,276.954160756076
"Region1","S1D1B2","IND_CHEM_ELC_001",1,2029,246.607556646057
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2018,222.56804410441
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2019,270.053700155143
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2020,295.986838161676
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2021,295.986838161676
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2022,297.139362017965
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2023,330.195740244242
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2024,331.249515591381
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2025,370.842930974479
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2026,390.533483526682
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2028,703.624383692487
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2029,735.669819169779
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2031,892.30711459364
"Region1","S1D1B2","IND_CHEM_NGS_001",1,2035,798.295481613265
"Region1","S1D1B2","IND_CMNT_COA_001",1,2018,474.960206250625
"Region1","S1D1B2","IND_CMNT_COA_001",1,2019,493.074637063706
"Region1","S1D1B2","IND_CMNT_COA_001",1,2020,511.879931293129
"Region1","S1D1B2","IND_CMNT_COA_001",1,2021,531.402437533753
"Region1","S1D1B2","IND_CMNT_COA_001",1,2022,551.669509520952
"Region1","S1D1B2","IND_CMNT_COA_001",1,2023,688.887911578279
"Region1","S1D1B2","IND_CMNT_COA_001",1,2025,689.666549907193
"Region1","S1D1B2","IND_CMNT_COA_001",1,2026,947.144928565749
"Region1","S1D1B2","IND_CMNT_COA_001",1,2027,947.144928565751
"Region1","S1D1B2","IND_CMNT_COA_001",1,2028,1133.65154885897
"Region1","S1D1B2","IND_CMNT_COA_001",1,2030,320.612369254602
"Region1","S1D1B2","IND_CMNT_COA_001",1,2031,1639.56719842954
"Region1","S1D1B2","IND_CMNT_COA_001",1,2032,1639.56719842954
"Region1","S1D1B2","IND_CMNT_COA_001",1,2033,1072.53060018443
"Region1","S1D1B2","IND_CMNT_COA_001",1,2034,869.303333261958
"Region1","S1D1B2","IND_CMNT_COA_001",1,2035,54.1671639502341
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2018,14.3102030974478
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2019,14.3102030974478
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2020,6.95328498912253
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2021,14.6328383288683
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2022,14.6328383288683
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2023,14.8755725772577
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2025,34.020121179966
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2026,35.3176091044143
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2027,41.7605774715978
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2033,106.611647134084
"Region1","S1D1B2","IND_CMNT_DSL_001",1,2035,169.017340681653
"Region1","S1D1B2","IND_CMNT_ELC_001",1,2023,54.6115308597748
"Region1","S1D1B2","IND_CMNT_ELC_001",1,2027,7.11736606236406
"Region1","S1D1B2","IND_CMNT_ELC_001",1,2028,24.8451748429605
"Region1","S1D1B2","IND_CMNT_ELC_001",1,2031,8.26686910804926
"Region1","S1D1B2","IND_CMNT_ELC_001",1,2033,242.515728643945
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2018,153.435828635994
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2019,22.8949733279321
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2020,154.386609300421
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2022,168.113044895592
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2024,266.186728287638
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2026,66.4249426168502
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2027,277.134449358096
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2028,500.262142784033
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2034,287.812135363361
"Region1","S1D1B2","IND_CMNT_NGS_001",1,2035,734.259401140114
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2018,200.270934582686
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2019,532.309514251425
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2020,532.309514251425
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2021,91.8180326399093
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2022,164.018773902664
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2027,963.394795141407
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2033,975.579692169217
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2034,1135.10851665167
"Region1","S1D1B2","IND_FOOD_BIO_001",1,2035,615.364211076657
"Region1","S1D1B2","IND_FOOD_COA_001",1,2018,166.441276246571
"Region1","S1D1B2","IND_FOOD_COA_001",1,2019,183.571176972158
"Region1","S1D1B2","IND_FOOD_COA_001",1,2020,183.571176972158
"Region1","S1D1B2","IND_FOOD_COA_001",1,2021,183.571176972158
"Region1","S1D1B2","IND_FOOD_COA_001",1,2022,184.132233223322
"Region1","S1D1B2","IND_FOOD_COA_001",1,2024,236.281041682135
"Region1","S1D1B2","IND_FOOD_COA_001",1,2029,267.752456077906
"Region1","S1D1B2","IND_FOOD_COA_001",1,2030,344.220794600193
"Region1","S1D1B2","IND_FOOD_COA_001",1,2031,344.220794600194
"Region1","S1D1B2","IND_FOOD_COA_001",1,2032,379.148297054071
"Region1","S1D1B2","IND_FOOD_COA_001",1,2033,398.780567271597
"Region1","S1D1B2","IND_FOOD_COA_001",1,2034,506.197041389139
"Region1","S1D1B2","IND_FOOD_COA_001",1,2035,76.2302673434887
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2018,90.1437688074803
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2019,91.116042984298
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2020,104.929848740909
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2021,160.966333018423
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2022,27.0880970278126
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2023,115.094864319316
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2024,153.532384854867
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2025,197.378199421447
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2029,72.3559157647325
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2031,326.958629862647
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2032,246.247832160722
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2033,244.075240561754
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2034,565.628627837363
"Region1","S1D1B2","IND_FOOD_DSL_001",1,2035,565.628627837363
"Region1","S1D1B2","IND_FOOD_ELC_001",1,2018,71.4553386018538
"Region1","S1D1B2","IND_FOOD_ELC_001",1,2020,2.64735355361167
"Region1","S1D1B2","IND_FOOD_ELC_001",1,2029,47.2814878136293
"Region1","S1D1B2","IND_FOOD_ELC_001",1,2031,176.29729042459
"Region1","S1D1B2","IND_FOOD_ELC_001",1,2032,266.668895703424
"Region1","S1D1B2","IND_FOOD_ELC_001",1,2033,40.4963739234622
"Region1","S1D1B2","IND_FOOD_ELC_001",1,2035,142.938297759188
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2018,62.3360928899938
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2019,72.8436930948764
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2020,76.607736059021
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2021,87.1804870428867
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2023,3.0613998543648
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2024,80.1383406865529
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2025,101.380280910517
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2026,103.72085645629
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2031,195.055799490662
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2032,195.055799490662
"Region1","S1D1B2","IND_FOOD_NGS_001",1,2033,195.055799490662
"Region1","S1D1B2","IND_OTH_BIO",1,2018,116.347734711471
"Region1","S1D1B2","IND_OTH_BIO",1,2019,122.52929590359
"Region1","S1D1B2","IND_OTH_BIO",1,2020,129.039284024402
"Region1","S1D1B2","IND_OTH_BIO",1,2021,135.895147947795
"Region1","S1D1B2","IND_OTH_BIO",1,2022,143.115264423443
"Region1","S1D1B2","IND_OTH_BIO",1,2023,226.078479612961
"Region1","S1D1B2","IND_OTH_BIO",1,2024,197.278833027968
"Region1","S1D1B2","IND_OTH_BIO",1,2025,167.159851175118
"Region1","S1D1B2","IND_OTH_BIO",1,2026,218.798581679304
"Region1","S1D1B2","IND_OTH_BIO",1,2027,230.423362187694
"Region1","S1D1B2","IND_OTH_BIO",1,2028,195.244134627462
"Region1","S1D1B2","IND_OTH_BIO",1,2029,255.558612922313
"Region1","S1D1B2","IND_OTH_BIO",1,2030,269.13645490491
"Region1","S1D1B2","IND_OTH_BIO",1,2031,228.046816448645
"Region1","S1D1B2","IND_OTH_BIO",1,2032,240.162955886588
"Region1","S1D1B2","IND_OTH_BIO",1,2033,252.922826448645
"Region1","S1D1B2","IND_OTH_BIO",1,2034,331.055306241144
"Region1","S1D1B2","IND_OTH_BIO",1,2035,348.644292621504
"Region1","S1D1B2","IND_OTH_COA_001",1,2018,222.848667866787
"Region1","S1D1B2","IND_OTH_COA_001",1,2019,237.185561566921
"Region1","S1D1B2","IND_OTH_COA_001",1,2020,281.24609661403
"Region1","S1D1B2","IND_OTH_COA_001",1,2021,281.24609661403
"Region1","S1D1B2","IND_OTH_COA_001",1,2022,229.563282949282
"Region1","S1D1B2","IND_OTH_COA_001",1,2023,377.506179353887
"Region1","S1D1B2","IND_OTH_COA_001",1,2024,377.506179353887
"Region1","S1D1B2","IND_OTH_COA_001",1,2025,397.937261155998
"Region1","S1D1B2","IND_OTH_COA_001",1,2026,134.600116187477
"Region1","S1D1B2","IND_OTH_COA_001",1,2028,546.884066757657
"Region1","S1D1B2","IND_OTH_COA_001",1,2029,546.884066757656
"Region1","S1D1B2","IND_OTH_COA_001",1,2030,813.000228720088
